id,receivingId,flowerId,shippedQuantity,actualReceivedQuantity,acceptedQuantity,unusableQuantity,unusableNotes
52370,1500,9,16,16,15,1,Rejected at QC: damaged or below grade
52371,1496,10,17,17,16,1,Rejected at QC: damaged or below grade
52372,1497,10,14,14,13,1,Rejected at QC: damaged or below grade
52373,1498,10,19,19,18,1,Rejected at QC: damaged or below grade
52374,1499,10,14,14,13,1,Rejected at QC: damaged or below grade
52375,1500,10,18,18,17,1,Rejected at QC: damaged or below grade
52376,1496,11,13,13,12,1,Rejected at QC: damaged or below grade
52377,1497,11,16,16,16,0,
52378,1498,11,18,18,17,1,Rejected at QC: damaged or below grade
52379,1499,11,17,17,16,1,Rejected at QC: damaged or below grade
52380,1500,11,14,14,14,0,
52381,1496,12,14,14,14,0,
52382,1497,12,11,11,10,1,Rejected at QC: damaged or below grade
52383,1498,12,13,13,12,1,Rejected at QC: damaged or below grade
52384,1499,12,13,13,12,1,Rejected at QC: damaged or below grade
52385,1500,12,17,17,16,1,Rejected at QC: damaged or below grade
52386,1496,13,12,12,12,0,
52387,1497,13,13,13,12,1,Rejected at QC: damaged or below grade
52388,1498,13,12,12,11,1,Rejected at QC: damaged or below grade
52389,1499,13,12,12,11,1,Rejected at QC: damaged or below grade
52390,1500,13,14,14,14,0,
52391,1496,14,18,18,17,1,Rejected at QC: damaged or below grade
52392,1497,14,20,20,19,1,Rejected at QC: damaged or below grade
52393,1498,14,16,16,16,0,
52394,1499,14,18,18,17,1,Rejected at QC: damaged or below grade
52395,1500,14,17,17,16,1,Rejected at QC: damaged or below grade
52396,1496,15,19,19,18,1,Rejected at QC: damaged or below grade
52397,1497,15,19,19,18,1,Rejected at QC: damaged or below grade
52398,1498,15,15,15,14,1,Rejected at QC: damaged or below grade
52399,1499,15,18,18,17,1,Rejected at QC: damaged or below grade
52400,1500,15,16,16,15,1,Rejected at QC: damaged or below grade
52401,1496,16,13,13,12,1,Rejected at QC: damaged or below grade
52402,1497,16,16,16,15,1,Rejected at QC: damaged or below grade
52403,1498,16,13,13,13,0,
52404,1499,16,13,13,13,0,
52405,1500,16,17,17,16,1,Rejected at QC: damaged or below grade
52406,1496,17,17,17,17,0,
52407,1497,17,15,15,14,1,Rejected at QC: damaged or below grade
52408,1498,17,18,18,17,1,Rejected at QC: damaged or below grade
52409,1499,17,18,18,17,1,Rejected at QC: damaged or below grade
52410,1500,17,15,15,14,1,Rejected at QC: damaged or below grade
52411,1496,18,17,17,16,1,Rejected at QC: damaged or below grade
52412,1497,18,16,16,15,1,Rejected at QC: damaged or below grade
52413,1498,18,21,21,19,2,Rejected at QC: damaged or below grade
52414,1499,18,15,15,14,1,Rejected at QC: damaged or below grade
52415,1500,18,20,20,19,1,Rejected at QC: damaged or below grade
52416,1496,19,17,17,16,1,Rejected at QC: damaged or below grade
52417,1497,19,17,17,16,1,Rejected at QC: damaged or below grade
52418,1498,19,18,18,18,0,
52419,1499,19,19,19,18,1,Rejected at QC: damaged or below grade
52420,1500,19,20,20,19,1,Rejected at QC: damaged or below grade
52421,1496,20,14,14,14,0,
52422,1497,20,14,14,13,1,Rejected at QC: damaged or below grade
52423,1498,20,18,18,17,1,Rejected at QC: damaged or below grade
52424,1499,20,14,14,14,0,
52425,1500,20,14,14,13,1,Rejected at QC: damaged or below grade
52426,1496,21,23,23,21,2,Rejected at QC: damaged or below grade
52427,1497,21,18,18,17,1,Rejected at QC: damaged or below grade
52428,1498,21,19,19,18,1,Rejected at QC: damaged or below grade
52429,1499,21,18,18,17,1,Rejected at QC: damaged or below grade
52430,1500,21,23,23,22,1,Rejected at QC: damaged or below grade
52431,1496,22,14,14,13,1,Rejected at QC: damaged or below grade
52432,1497,22,16,16,16,0,
52433,1498,22,19,19,18,1,Rejected at QC: damaged or below grade
52434,1499,22,19,19,19,0,
52435,1500,22,16,16,15,1,Rejected at QC: damaged or below grade
52436,1496,23,17,17,16,1,Rejected at QC: damaged or below grade
52437,1497,23,16,16,15,1,Rejected at QC: damaged or below grade
52438,1498,23,18,18,17,1,Rejected at QC: damaged or below grade
52439,1499,23,17,17,16,1,Rejected at QC: damaged or below grade
52440,1500,23,19,19,18,1,Rejected at QC: damaged or below grade
52441,1496,24,20,20,19,1,Rejected at QC: damaged or below grade
52442,1497,24,19,19,18,1,Rejected at QC: damaged or below grade
52443,1498,24,18,18,17,1,Rejected at QC: damaged or below grade
52444,1499,24,16,16,15,1,Rejected at QC: damaged or below grade
52445,1500,24,15,15,14,1,Rejected at QC: damaged or below grade
52446,1496,25,15,15,14,1,Rejected at QC: damaged or below grade
52447,1497,25,12,12,11,1,Rejected at QC: damaged or below grade
52448,1498,25,13,13,12,1,Rejected at QC: damaged or below grade
52449,1499,25,12,12,11,1,Rejected at QC: damaged or below grade
52450,1500,25,14,14,13,1,Rejected at QC: damaged or below grade
52451,1496,26,22,22,21,1,Rejected at QC: damaged or below grade
52452,1497,26,19,19,18,1,Rejected at QC: damaged or below grade
52453,1498,26,22,22,20,2,Rejected at QC: damaged or below grade
52454,1499,26,20,20,19,1,Rejected at QC: damaged or below grade
52455,1500,26,18,18,17,1,Rejected at QC: damaged or below grade
52456,1496,27,16,16,15,1,Rejected at QC: damaged or below grade
52457,1497,27,13,13,12,1,Rejected at QC: damaged or below grade
52458,1498,27,17,17,16,1,Rejected at QC: damaged or below grade
52459,1499,27,16,16,15,1,Rejected at QC: damaged or below grade
52460,1500,27,15,15,14,1,Rejected at QC: damaged or below grade
52461,1496,28,16,16,15,1,Rejected at QC: damaged or below grade
52462,1497,28,20,20,19,1,Rejected at QC: damaged or below grade
52463,1498,28,18,18,17,1,Rejected at QC: damaged or below grade
52464,1499,28,16,16,16,0,
52465,1500,28,17,17,16,1,Rejected at QC: damaged or below grade
52466,1496,29,15,15,14,1,Rejected at QC: damaged or below grade
52467,1497,29,18,18,17,1,Rejected at QC: damaged or below grade
52468,1498,29,14,14,13,1,Rejected at QC: damaged or below grade
52469,1499,29,17,17,16,1,Rejected at QC: damaged or below grade
52470,1500,29,16,16,15,1,Rejected at QC: damaged or below grade
52471,1496,30,19,19,19,0,
52472,1497,30,18,18,17,1,Rejected at QC: damaged or below grade
52473,1498,30,19,19,18,1,Rejected at QC: damaged or below grade
52474,1499,30,18,18,18,0,
52475,1500,30,13,13,13,0,
52476,1496,31,14,14,13,1,Rejected at QC: damaged or below grade
52477,1497,31,17,17,17,0,
52478,1498,31,17,17,17,0,
52479,1499,31,13,13,12,1,Rejected at QC: damaged or below grade
52480,1500,31,16,16,15,1,Rejected at QC: damaged or below grade
52481,1496,32,18,18,18,0,
52482,1497,32,15,15,15,0,
52483,1498,32,14,14,13,1,Rejected at QC: damaged or below grade
52484,1499,32,17,17,16,1,Rejected at QC: damaged or below grade
52485,1500,32,15,15,14,1,Rejected at QC: damaged or below grade
52486,1496,33,17,17,16,1,Rejected at QC: damaged or below grade
52487,1497,33,16,16,16,0,
52488,1498,33,17,17,16,1,Rejected at QC: damaged or below grade
52489,1499,33,15,15,15,0,
52490,1500,33,13,13,13,0,
52491,1496,34,13,13,13,0,
52492,1497,34,16,16,15,1,Rejected at QC: damaged or below grade
52493,1498,34,12,12,11,1,Rejected at QC: damaged or below grade
52494,1499,34,15,15,15,0,
52495,1500,34,15,15,14,1,Rejected at QC: damaged or below grade
52496,1496,35,16,16,15,1,Rejected at QC: damaged or below grade
52497,1497,35,15,15,15,0,
52498,1498,35,11,11,10,1,Rejected at QC: damaged or below grade
52499,1499,35,16,16,15,1,Rejected at QC: damaged or below grade
52500,1500,35,12,12,11,1,Rejected at QC: damaged or below grade
52501,1501,1,19,19,18,1,Rejected at QC: damaged or below grade
52502,1502,1,20,20,19,1,Rejected at QC: damaged or below grade
52503,1503,1,16,16,16,0,
52504,1504,1,18,18,17,1,Rejected at QC: damaged or below grade
52505,1505,1,19,19,18,1,Rejected at QC: damaged or below grade
52506,1501,2,18,18,17,1,Rejected at QC: damaged or below grade
52507,1502,2,18,18,17,1,Rejected at QC: damaged or below grade
52508,1503,2,16,16,15,1,Rejected at QC: damaged or below grade
52509,1504,2,18,18,17,1,Rejected at QC: damaged or below grade
52510,1505,2,22,22,21,1,Rejected at QC: damaged or below grade
52511,1501,3,18,18,17,1,Rejected at QC: damaged or below grade
52512,1502,3,17,17,16,1,Rejected at QC: damaged or below grade
52513,1503,3,16,16,15,1,Rejected at QC: damaged or below grade
52514,1504,3,17,17,16,1,Rejected at QC: damaged or below grade
52515,1505,3,20,20,19,1,Rejected at QC: damaged or below grade
52516,1501,4,20,20,19,1,Rejected at QC: damaged or below grade
52517,1502,4,19,19,18,1,Rejected at QC: damaged or below grade
52518,1503,4,19,19,18,1,Rejected at QC: damaged or below grade
52519,1504,4,20,20,19,1,Rejected at QC: damaged or below grade
52520,1505,4,16,16,16,0,
52521,1501,5,16,16,15,1,Rejected at QC: damaged or below grade
52522,1502,5,16,16,15,1,Rejected at QC: damaged or below grade
52523,1503,5,15,15,14,1,Rejected at QC: damaged or below grade
52524,1504,5,17,17,17,0,
52525,1505,5,16,16,16,0,
52526,1501,6,19,19,18,1,Rejected at QC: damaged or below grade
52527,1502,6,17,17,16,1,Rejected at QC: damaged or below grade
52528,1503,6,18,18,18,0,
52529,1504,6,20,20,18,2,Rejected at QC: damaged or below grade
52530,1505,6,20,20,19,1,Rejected at QC: damaged or below grade
52531,1501,7,15,15,14,1,Rejected at QC: damaged or below grade
52532,1502,7,18,18,17,1,Rejected at QC: damaged or below grade
52533,1503,7,17,17,16,1,Rejected at QC: damaged or below grade
52534,1504,7,19,19,18,1,Rejected at QC: damaged or below grade
52535,1505,7,18,18,17,1,Rejected at QC: damaged or below grade
52536,1501,8,12,12,11,1,Rejected at QC: damaged or below grade
52537,1502,8,13,13,12,1,Rejected at QC: damaged or below grade
52538,1503,8,16,16,16,0,
52539,1504,8,15,15,15,0,
52540,1505,8,13,13,12,1,Rejected at QC: damaged or below grade
52541,1501,9,20,20,19,1,Rejected at QC: damaged or below grade
52542,1502,9,16,16,16,0,
52543,1503,9,17,17,16,1,Rejected at QC: damaged or below grade
52544,1504,9,19,19,18,1,Rejected at QC: damaged or below grade
52545,1505,9,22,22,21,1,Rejected at QC: damaged or below grade
52546,1501,10,17,17,16,1,Rejected at QC: damaged or below grade
52547,1502,10,19,19,19,0,
52548,1503,10,18,18,17,1,Rejected at QC: damaged or below grade
52549,1504,10,20,20,19,1,Rejected at QC: damaged or below grade
52550,1505,10,17,17,16,1,Rejected at QC: damaged or below grade
52551,1501,11,23,23,21,2,Rejected at QC: damaged or below grade
52552,1502,11,22,22,21,1,Rejected at QC: damaged or below grade
52553,1503,11,18,18,17,1,Rejected at QC: damaged or below grade
52554,1504,11,23,23,22,1,Rejected at QC: damaged or below grade
52555,1505,11,23,23,21,2,Rejected at QC: damaged or below grade
52556,1501,12,22,22,20,2,Rejected at QC: damaged or below grade
52557,1502,12,16,16,15,1,Rejected at QC: damaged or below grade
52558,1503,12,17,17,16,1,Rejected at QC: damaged or below grade
52559,1504,12,20,20,18,2,Rejected at QC: damaged or below grade
52560,1505,12,22,22,20,2,Rejected at QC: damaged or below grade
52561,1501,13,17,17,16,1,Rejected at QC: damaged or below grade
52562,1502,13,21,21,20,1,Rejected at QC: damaged or below grade
52563,1503,13,17,17,16,1,Rejected at QC: damaged or below grade
52564,1504,13,19,19,18,1,Rejected at QC: damaged or below grade
52565,1505,13,23,23,21,2,Rejected at QC: damaged or below grade
52566,1501,14,13,13,13,0,
52567,1502,14,17,17,16,1,Rejected at QC: damaged or below grade
52568,1503,14,16,16,15,1,Rejected at QC: damaged or below grade
52569,1504,14,15,15,15,0,
52570,1505,14,15,15,15,0,
52571,1501,15,16,16,15,1,Rejected at QC: damaged or below grade
52572,1502,15,16,16,16,0,
52573,1503,15,17,17,16,1,Rejected at QC: damaged or below grade
52574,1504,15,15,15,15,0,
52575,1505,15,16,16,15,1,Rejected at QC: damaged or below grade
52576,1501,16,16,16,15,1,Rejected at QC: damaged or below grade
52577,1502,16,16,16,15,1,Rejected at QC: damaged or below grade
52578,1503,16,17,17,16,1,Rejected at QC: damaged or below grade
52579,1504,16,21,21,20,1,Rejected at QC: damaged or below grade
52580,1505,16,17,17,16,1,Rejected at QC: damaged or below grade
52581,1501,17,12,12,11,1,Rejected at QC: damaged or below grade
52582,1502,17,15,15,14,1,Rejected at QC: damaged or below grade
52583,1503,17,14,14,14,0,
52584,1504,17,14,14,13,1,Rejected at QC: damaged or below grade
52585,1505,17,15,15,14,1,Rejected at QC: damaged or below grade
52586,1501,18,15,15,14,1,Rejected at QC: damaged or below grade
52587,1502,18,16,16,15,1,Rejected at QC: damaged or below grade
52588,1503,18,17,17,16,1,Rejected at QC: damaged or below grade
52589,1504,18,13,13,13,0,
52590,1505,18,16,16,15,1,Rejected at QC: damaged or below grade
52591,1501,19,21,21,20,1,Rejected at QC: damaged or below grade
52592,1502,19,25,25,23,2,Rejected at QC: damaged or below grade
52593,1503,19,25,25,24,1,Rejected at QC: damaged or below grade
52594,1504,19,23,23,21,2,Rejected at QC: damaged or below grade
52595,1505,19,17,17,16,1,Rejected at QC: damaged or below grade
52596,1501,20,19,19,18,1,Rejected at QC: damaged or below grade
52597,1502,20,16,16,15,1,Rejected at QC: damaged or below grade
52598,1503,20,19,19,19,0,
52599,1504,20,19,19,18,1,Rejected at QC: damaged or below grade
52600,1505,20,19,19,18,1,Rejected at QC: damaged or below grade
52601,1501,21,15,15,15,0,
52602,1502,21,20,20,19,1,Rejected at QC: damaged or below grade
52603,1503,21,20,20,19,1,Rejected at QC: damaged or below grade
52604,1504,21,16,16,15,1,Rejected at QC: damaged or below grade
52605,1505,21,17,17,16,1,Rejected at QC: damaged or below grade
52606,1501,22,13,13,12,1,Rejected at QC: damaged or below grade
52607,1502,22,12,12,11,1,Rejected at QC: damaged or below grade
52608,1503,22,15,15,14,1,Rejected at QC: damaged or below grade
52609,1504,22,14,14,14,0,
52610,1505,22,13,13,13,0,
52611,1501,23,15,15,14,1,Rejected at QC: damaged or below grade
52612,1502,23,13,13,13,0,
52613,1503,23,16,16,16,0,
52614,1504,23,15,15,14,1,Rejected at QC: damaged or below grade
52615,1505,23,13,13,13,0,
52616,1501,24,13,13,12,1,Rejected at QC: damaged or below grade
52617,1502,24,17,17,16,1,Rejected at QC: damaged or below grade
52618,1503,24,14,14,13,1,Rejected at QC: damaged or below grade
52619,1504,24,13,13,12,1,Rejected at QC: damaged or below grade
52620,1505,24,16,16,15,1,Rejected at QC: damaged or below grade
52621,1501,25,17,17,16,1,Rejected at QC: damaged or below grade
52622,1502,25,15,15,14,1,Rejected at QC: damaged or below grade
52623,1503,25,16,16,15,1,Rejected at QC: damaged or below grade
52624,1504,25,15,15,15,0,
52625,1505,25,16,16,15,1,Rejected at QC: damaged or below grade
52626,1501,26,21,21,20,1,Rejected at QC: damaged or below grade
52627,1502,26,17,17,16,1,Rejected at QC: damaged or below grade
52628,1503,26,19,19,18,1,Rejected at QC: damaged or below grade
52629,1504,26,23,23,22,1,Rejected at QC: damaged or below grade
52630,1505,26,20,20,19,1,Rejected at QC: damaged or below grade
52631,1501,27,19,19,18,1,Rejected at QC: damaged or below grade
52632,1502,27,19,19,18,1,Rejected at QC: damaged or below grade
52633,1503,27,16,16,15,1,Rejected at QC: damaged or below grade
52634,1504,27,20,20,19,1,Rejected at QC: damaged or below grade
52635,1505,27,18,18,17,1,Rejected at QC: damaged or below grade
52636,1501,28,18,18,17,1,Rejected at QC: damaged or below grade
52637,1502,28,18,18,17,1,Rejected at QC: damaged or below grade
52638,1503,28,21,21,20,1,Rejected at QC: damaged or below grade
52639,1504,28,19,19,19,0,
52640,1505,28,16,16,15,1,Rejected at QC: damaged or below grade
52641,1501,29,17,17,16,1,Rejected at QC: damaged or below grade
52642,1502,29,15,15,14,1,Rejected at QC: damaged or below grade
52643,1503,29,15,15,15,0,
52644,1504,29,15,15,14,1,Rejected at QC: damaged or below grade
52645,1505,29,15,15,14,1,Rejected at QC: damaged or below grade
52646,1501,30,16,16,15,1,Rejected at QC: damaged or below grade
52647,1502,30,17,17,16,1,Rejected at QC: damaged or below grade
52648,1503,30,20,20,18,2,Rejected at QC: damaged or below grade
52649,1504,30,17,17,17,0,
52650,1505,30,20,20,19,1,Rejected at QC: damaged or below grade
52651,1501,31,23,23,22,1,Rejected at QC: damaged or below grade
52652,1502,31,18,18,17,1,Rejected at QC: damaged or below grade
52653,1503,31,18,18,17,1,Rejected at QC: damaged or below grade
52654,1504,31,23,23,21,2,Rejected at QC: damaged or below grade
52655,1505,31,20,20,19,1,Rejected at QC: damaged or below grade
52656,1501,32,17,17,17,0,
52657,1502,32,13,13,12,1,Rejected at QC: damaged or below grade
52658,1503,32,15,15,14,1,Rejected at QC: damaged or below grade
52659,1504,32,18,18,17,1,Rejected at QC: damaged or below grade
52660,1505,32,15,15,14,1,Rejected at QC: damaged or below grade
52661,1501,33,20,20,20,0,
52662,1502,33,16,16,16,0,
52663,1503,33,19,19,18,1,Rejected at QC: damaged or below grade
52664,1504,33,14,14,13,1,Rejected at QC: damaged or below grade
52665,1505,33,18,18,17,1,Rejected at QC: damaged or below grade
52666,1501,34,22,22,21,1,Rejected at QC: damaged or below grade
52667,1502,34,20,20,20,0,
52668,1503,34,23,23,22,1,Rejected at QC: damaged or below grade
52669,1504,34,22,22,21,1,Rejected at QC: damaged or below grade
52670,1505,34,17,17,16,1,Rejected at QC: damaged or below grade
52671,1501,35,16,16,16,0,
52672,1502,35,16,16,15,1,Rejected at QC: damaged or below grade
52673,1503,35,13,13,12,1,Rejected at QC: damaged or below grade
52674,1504,35,14,14,14,0,
52675,1505,35,15,15,14,1,Rejected at QC: damaged or below grade
52676,1506,1,25,25,23,2,Rejected at QC: damaged or below grade
52677,1507,1,24,24,23,1,Rejected at QC: damaged or below grade
52678,1508,1,26,26,25,1,Rejected at QC: damaged or below grade
52679,1509,1,20,20,19,1,Rejected at QC: damaged or below grade
52680,1510,1,25,25,23,2,Rejected at QC: damaged or below grade
52681,1506,2,21,21,19,2,Rejected at QC: damaged or below grade
52682,1507,2,20,20,19,1,Rejected at QC: damaged or below grade
52683,1508,2,15,15,14,1,Rejected at QC: damaged or below grade
52684,1509,2,19,19,18,1,Rejected at QC: damaged or below grade
52685,1510,2,18,18,17,1,Rejected at QC: damaged or below grade
